property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
75115.0,-37.90429306,145.0697784,39 WALLACE AVE,MURRUMBEENA,15725000.0,house,2009,5.0,3.0,2.0,SC_087,1956,19918,1225,31,0,hospital_159,1661,S_167,1956
3512.0,-37.818745,144.874078,41 Freeman Street,YARRAVILLE,7491000.0,house,2014,4.0,1.0,2.0,SC_043,2678,19995,1707,18,0,hospital_056,2694,S_149,2678
78215.0,-37.93741226,145.2059326,6 Alma Close,MULGRAVE,4446000.0,house,2009,3.0,2.0,2.0,SC_073,3613,19889,4059,50,0,hospital_161,807,S_067,1946
36890.0,-37.634349,145.024607,15 Meranti Way,EPPING,7500000.0,house,2016,4.0,2.0,2.0,SC_062,6960,20005,1756,42,0,hospital_053,1812,S_196,1659
87271.0,-37.937011,145.00512,1 Wave Street,HAMPTON,25350000.0,house,2015,5.0,2.0,2.0,SC_046,3705,19949,415,26,0,hospital_036,518,S_088,317
18819.0,-37.685325,144.926397,4 London Road,BROADMEADOWS,7055000.0,house,2013,5.0,1.0,2.0,SC_072,3183,20030,783,0,0,hospital_104,3224,S_153,844
70663.0,-37.88019943,145.1026154,24 Brindalee Mews,CHADSTONE,8073000.0,house,2009,4.0,1.0,2.0,SC_042,1263,19840,1214,27,0,hospital_166,1779,S_112,1596
85505.0,-37.88586426,145.0001373,3 Rusden Street,ELSTERNWICK,10480000.0,house,2008,2.0,2.0,1.0,SC_015,2669,19954,132,16,0,hospital_116,1025,S_193,660
60080.0,-37.80809,145.188764,50 Tirana Street,MITCHAM,10318000.0,house,2015,4.0,2.0,2.0,SC_088,1449,19900,974,40,0,hospital_070,583,S_202,2009
6200.0,-37.780403,144.842541,146 Cornwall Road,SUNSHINE,5310000.0,house,2016,3.0,1.0,1.0,SC_102,1013,20021,1305,25,0,hospital_174,1142,S_080,1057
55155.0,-37.839595,145.086024,18 Lynden Street,CAMBERWELL,29920000.0,house,2015,3.0,1.0,0.0,SC_099,3412,19850,1231,41,0,hospital_089,1862,S_160,1724
31397.0,-37.76268,145.005282,63 St David Street,THORNBURY,17100000.0,house,2016,3.0,1.0,1.0,SC_103,2138,20015,924,21,0,hospital_035,286,S_105,1074
73163.0,-37.8570137,145.2997437,2 Paisley Avenue,BORONIA,4252000.0,house,2006,3.0,2.0,2.0,SC_049,3550,19869,1738,29,0,hospital_049,1963,S_146,1596
7556.0,-37.741281,144.764238,55 Entally Drive,ALBANVALE,8350000.0,house,2010,4.0,2.0,2.0,SC_048,2640,20001,3460,36,0,hospital_057,5861,S_070,1349
11460.0,-37.781208,144.885978,42 Pridham Street,MARIBYRNONG,7350000.0,house,2010,3.0,1.0,2.0,SC_052,767,20023,1877,19,0,hospital_003,1063,S_049,814
25658.0,-37.60732,144.926222,17 Yarcombe Crescent,CRAIGIEBURN,4070000.0,house,2014,3.0,2.0,1.0,SC_110,1730,40221,1968,19,0,hospital_104,4004,S_178,1490
41040.0,-37.695913,145.061648,7 Alfred Court,BUNDOORA,6580000.0,house,2015,3.0,2.0,2.0,SC_062,4832,19984,2821,33,0,hospital_041,429,S_155,797
45012.0,-37.718284,145.107881,4 Farm Close,GREENSBOROUGH,5535000.0,house,2014,3.0,2.0,2.0,SC_009,4675,19985,1309,37,0,hospital_075,1221,S_210,1506
55274.0,-37.843168,145.065906,20a Hazel Street,CAMBERWELL,17640000.0,house,2015,3.0,2.0,3.0,SC_099,1928,19851,837,16,0,hospital_168,1246,S_160,936
87268.0,-37.935082,145.013855,1 Teddington Road,HAMPTON,23970000.0,house,2013,4.0,2.0,2.0,SC_046,2755,19949,1403,26,0,hospital_036,1312,S_088,1303
19620.0,-37.673648,144.89862,2 Alison Place,ATTWOOD,4455000.0,house,2014,4.0,1.0,3.0,SC_059,2018,20030,2488,0,0,hospital_104,3202,S_153,2595
65601.0,-37.795499,145.313209,1/71 Hawthory Road,MOOROOLBARK,5434000.0,house,2015,3.0,1.0,2.0,SC_022,3370,19877,988,54,0,hospital_113,5553,S_224,686
6613.0,-37.779811,144.844483,31 Ernest Street,SUNSHINE,6600000.0,house,2013,2.0,1.0,1.0,SC_102,1236,20021,1516,25,0,hospital_174,1345,S_080,1278
91476.0,-37.99058,145.041073,27 Bodley Street,BEAUMARIS,14220000.0,house,2016,3.0,2.0,2.0,SC_079,3781,19866,2649,36,0,hospital_055,1558,S_011,2515
4770.0,-37.857961,144.818183,1 Merritt Court,ALTONA,6885000.0,house,2011,3.0,1.0,2.0,SC_033,4268,19925,837,32,0,hospital_174,7476,S_128,1601
29368.0,-37.770559,144.992475,13 Hawthorn Road,NORTHCOTE,28340000.0,house,2016,4.0,2.0,1.0,SC_103,3014,20016,318,20,0,hospital_035,1847,S_105,2167
81578.0,-37.991494,145.205187,9 O'Brien St,DANDENONG,4536000.0,house,2012,3.0,2.0,2.0,SC_112,1171,19888,524,53,0,hospital_119,1640,S_183,1249
35577.0,-37.726302,145.02105,783 Plenty Road,RESERVOIR,4779000.0,house,2012,4.0,1.0,1.0,SC_047,1520,20010,1784,32,0,hospital_025,2605,S_225,864
95777.0,-37.926273,145.034801,41 North Avenue,BENTLEIGH,16380000.0,house,2016,3.0,1.0,2.0,SC_046,1269,19938,126,39,0,hospital_110,657,S_107,1019
49023.0,-37.808815,145.101394,14 Madang Avenue,BALWYN,7425000.0,house,2011,3.0,2.0,0.0,SC_020,2458,19896,1072,33,0,hospital_117,1684,S_136,418
82655.0,-37.906386,145.268435,206 Karoo Road,ROWVILLE,12000000.0,house,2014,4.0,2.0,2.0,SC_049,4563,19868,3743,0,0,hospital_049,4309,S_199,2959
26445.0,-37.589354,144.917188,30 Clarendon Avenue,CRAIGIEBURN,5550000.0,house,2015,3.0,2.0,2.0,SC_016,492,40221,3122,19,0,hospital_104,5599,S_178,1918
37258.0,-37.649734,145.041313,3 Thredbo Court,EPPING,5460000.0,house,2015,4.0,2.0,2.0,SC_062,4922,20005,1269,42,0,hospital_053,2768,S_229,2847
46687.0,-37.70435715,145.1412659,16 Scenic Crescent,ELTHAM NORTH,7905000.0,house,2008,4.0,2.0,1.0,SC_051,3476,19987,1112,44,0,hospital_075,3941,S_051,1874
18512.0,-37.67356491,144.9385681,24 Benella Street,DALLAS,5440000.0,house,2008,3.0,1.0,1.0,SC_072,2762,19960,1137,39,0,hospital_104,2902,S_153,1927
83479.0,-37.856961,144.996348,13 Atkinson Close,WINDSOR,17000000.0,house,2012,3.0,2.0,2.0,SC_066,933,19957,487,11,0,hospital_063,206,S_053,1173
44165.0,-37.709828,145.096267,116 Delta Road,GREENSBOROUGH,6720000.0,house,2015,3.0,1.0,2.0,SC_009,5118,19984,1392,33,0,hospital_075,1151,S_020,631
55658.0,-37.845396,145.068216,40 Donna Buang Street,CAMBERWELL,4880000.0,house,2016,3.0,2.0,2.0,SC_099,2230,19850,827,41,0,hospital_168,1477,S_160,998
15813.0,-37.742525,144.884456,6 Valley View Court,NIDDRIE,18700000.0,house,2012,5.0,3.0,2.0,SC_082,2475,20037,3740,0,0,hospital_184,2295,S_198,1864
88698.0,-37.948821,145.025328,25 Dalmont Street,HIGHETT,21580000.0,house,2016,4.0,3.0,3.0,SC_046,1679,19937,1831,38,0,hospital_058,1364,S_214,472
32900.0,-37.73666763,145.0115967,5 Wilcox Street,PRESTON,7980000.0,house,2009,3.0,1.0,1.0,SC_103,1106,20011,1238,29,0,hospital_139,2303,S_084,975
34573.0,-37.70847,145.019505,3 Borrie Street,RESERVOIR,5820000.0,house,2013,3.0,1.0,2.0,SC_047,2996,20009,1113,33,0,hospital_139,2527,S_225,1817
10354.0,-37.799311,144.927483,3 Altona Street,KENSINGTON,9380000.0,house,2010,2.0,1.0,0.0,SC_011,1993,20026,225,10,0,hospital_114,533,S_086,1106
25402.0,-37.611166,144.932612,14 Goodrich Court,CRAIGIEBURN,5559000.0,house,2014,3.0,1.0,2.0,SC_110,1432,40221,1465,19,0,hospital_104,3848,S_005,1388
29884.0,-37.781459,144.992457,3 Rucker Street,NORTHCOTE,29240000.0,house,2014,3.0,1.0,0.0,SC_008,3743,20019,160,17,0,hospital_035,2407,S_060,2091
32723.0,-37.751774,145.019553,4 Hay Street,PRESTON,15840000.0,house,2016,2.0,1.0,1.0,SC_047,1700,20013,2232,25,0,hospital_039,1637,S_105,1773
56712.0,-37.853955,145.113236,43 Cumming Street,BURWOOD,14280000.0,house,2014,4.0,1.0,2.0,SC_042,3226,19840,1798,27,0,hospital_089,2147,S_097,2357
749.0,-37.796827,144.902993,27 Lynch Street,FOOTSCRAY,10100000.0,house,2015,5.0,2.0,1.0,SC_011,1968,20025,388,14,0,hospital_003,1599,S_201,659
1339.0,-37.794574,144.887831,7 Adelaide Street,FOOTSCRAY,8255000.0,house,2014,2.0,1.0,0.0,SC_085,1931,20023,715,19,0,hospital_056,224,S_201,1264
29964.0,-37.763867,145.001168,34 Hayes Street,NORTHCOTE,15470000.0,house,2014,4.0,3.0,2.0,SC_103,2216,20015,458,21,0,hospital_035,748,S_105,1198
58325.0,-37.8297,145.145583,75 Laurel Grove,BLACKBURN,11300000.0,house,2015,3.0,1.0,1.0,SC_037,2755,19897,979,35,0,hospital_060,1205,S_018,249
28942.0,-37.803983,144.996386,26 St Phillips Street,ABBOTSFORD,9490000.0,house,2010,2.0,1.0,0.0,SC_068,2880,19976,297,9,0,hospital_042,1046,S_076,520
28561.0,-37.796778,144.985794,20 Keele Street,COLLINGWOOD,12750000.0,house,2012,2.0,2.0,1.0,SC_068,2236,19975,987,10,0,hospital_178,1197,S_060,512
73333.0,-37.860344,145.298212,24 Moncoe Street,BORONIA,4000000.0,house,2015,2.0,1.0,2.0,SC_049,3311,19869,1539,29,0,hospital_049,1738,S_146,1367
94546.0,-37.928366,145.03699,10 Atkinson Street,BENTLEIGH,16650000.0,house,2014,4.0,3.0,2.0,SC_046,1026,19938,338,39,0,hospital_110,428,S_107,986
33911.0,-37.724737,145.001215,157 Spring Street,RESERVOIR,9872000.0,house,2016,2.0,1.0,3.0,SC_103,1356,20011,376,29,0,hospital_139,742,S_085,1144
7677.0,-37.743111,144.776873,9 Bunya Drive,ALBANVALE,3300000.0,house,2011,4.0,1.0,2.0,SC_107,3689,20001,2259,36,0,hospital_057,4476,S_070,783
21753.0,-37.73609543,144.959137,10 Molesworth Street,COBURG,6972000.0,house,2009,3.0,1.0,1.0,SC_030,1058,19964,474,30,0,hospital_084,1642,S_172,846
13506.0,-37.709484,144.771976,8 Rosehedge Drive,SYDENHAM,4796000.0,house,2012,5.0,2.0,2.0,SC_048,4006,20000,798,39,0,hospital_057,6628,S_094,806
12944.0,-37.6902881,144.7617917,30 Carrington Street,SYDENHAM,5810000.0,house,2013,3.0,2.0,1.0,SC_048,4488,20000,1695,39,0,hospital_057,8671,S_163,1122
18093.0,-37.671152,144.93422,12 Lismore Street,DALLAS,2880000.0,house,2013,3.0,1.0,1.0,SC_072,2288,44817,1296,33,0,hospital_104,2415,S_153,1535
78146.0,-37.911654,145.162158,5 Le Gallienne Crescent,MULGRAVE,6908000.0,house,2014,3.0,3.0,1.0,SC_073,2694,19873,2937,34,0,hospital_101,3067,S_148,625
37479.0,-37.655846,145.036717,5 Aranda Place,EPPING,3650000.0,house,2010,3.0,1.0,0.0,SC_062,5443,20005,799,42,0,hospital_053,2284,S_229,2120
43545.0,-37.707793,145.081031,18 Tennyson Street,WATSONIA,4400000.0,house,2010,3.0,1.0,1.0,SC_017,4594,19984,421,33,0,hospital_041,2504,S_020,2137
23930.0,-37.715443,144.965034,115 Lorne Street,FAWKNER,11118000.0,house,2015,2.0,1.0,2.0,SC_030,2268,19962,505,33,0,hospital_084,3599,S_172,2389
91145.0,-37.988516,145.040815,10 Oak Street,BEAUMARIS,13800000.0,house,2010,5.0,3.0,2.0,SC_079,3593,19866,2514,36,0,hospital_055,1473,S_011,2488
1194.0,-37.803336,144.897307,56 Albert Street,FOOTSCRAY,5555000.0,house,2009,2.0,1.0,1.0,SC_011,2835,19997,547,14,0,hospital_003,1360,S_201,248
12698.0,-37.711268,144.772424,22 Kurrajong Road,DELAHEY,4620000.0,house,2012,4.0,2.0,2.0,SC_048,3966,20000,942,39,0,hospital_057,6479,S_094,918
83618.0,-37.849633,145.00488,19 Westbourne Street,PRAHRAN,21600000.0,house,2013,4.0,2.0,0.0,SC_038,907,19947,551,20,0,hospital_132,605,S_115,151
51654.0,-37.786594,145.134479,761 Doncaster Road,DONCASTER,12600000.0,house,2015,3.0,2.0,1.0,SC_091,945,19897,3198,35,0,hospital_194,2462,S_188,1167
44778.0,-37.717774,145.108553,270 Elder Street,GREENSBOROUGH,6435000.0,house,2013,3.0,2.0,2.0,SC_009,4747,19985,1262,37,0,hospital_075,1192,S_210,1495
27221.0,-37.587897,144.933004,51 Woodlea Crescent,CRAIGIEBURN,5730000.0,house,2014,3.0,2.0,2.0,SC_110,1206,40221,1710,19,0,hospital_104,5890,S_178,566
81176.0,-37.976368,145.20952,32 James Street,DANDENONG,9705000.0,house,2015,3.0,1.0,1.0,SC_112,1158,19888,1243,53,0,hospital_048,715,S_183,764
64632.0,-37.795051,145.301692,52 Jarvis Avenue,CROYDON,7106000.0,house,2016,4.0,2.0,2.0,SC_022,2104,19877,1520,54,0,hospital_164,5261,S_224,1161
76650.0,-37.900115,145.124087,2 Kings Crt,OAKLEIGH EAST,5520000.0,house,2009,3.0,2.0,1.0,SC_042,4180,19915,2278,38,0,hospital_065,1687,S_169,2435
68214.0,-37.840562,145.017133,8 Dalriada Street,TOORAK,17280000.0,house,2014,4.0,3.0,2.0,SC_038,988,19909,814,10,0,hospital_132,1540,S_102,989
79628.0,-37.991876,145.164454,13 Garden Court,KEYSBOROUGH,3744000.0,house,2012,3.0,1.0,2.0,SC_057,991,19890,2646,48,0,hospital_096,746,S_079,897
144.0,-37.797226,144.909246,10 Jamieson Avenue,FOOTSCRAY,4800000.0,house,2016,3.0,2.0,1.0,SC_011,1554,20025,759,14,0,hospital_003,2285,S_201,1291
142.0,-37.805257,144.886711,10 Edward Street,SEDDON,16640000.0,house,2016,4.0,3.0,1.0,SC_085,2911,20023,349,19,0,hospital_056,1105,S_201,1323
40411.0,-37.690383,145.048478,33 Hutchins Circuit,BUNDOORA,12495000.0,house,2015,4.0,2.0,2.0,SC_047,4836,20007,3915,38,0,hospital_037,1428,S_155,1039
77301.0,-37.94543,145.107195,8 Imre Court,CLARINDA,8160000.0,house,2011,3.0,1.0,2.0,SC_003,3094,19915,2407,38,0,hospital_076,2623,S_170,1998
47600.0,-37.715585,145.157971,89 Arthur Street,ELTHAM,10455000.0,house,2011,4.0,2.0,2.0,SC_051,3834,19987,1144,44,0,hospital_075,5878,S_194,53
4252.0,-37.844066,144.877975,20 Ford Street,NEWPORT,14040000.0,house,2014,5.0,3.0,1.0,SC_033,3818,19994,638,20,0,hospital_141,2252,S_056,3597
47211.0,-37.708264,145.156354,45 Stanley Avenue,ELTHAM,5013000.0,house,2014,3.0,1.0,1.0,SC_051,3183,19987,1065,44,0,hospital_075,5627,S_194,642
9114.0,-37.875353,144.757768,52 Point Cook Road,SEABROOK,2077500.0,house,2013,4.0,2.0,2.0,SC_092,3616,19924,864,30,0,hospital_073,8687,S_007,1808
15449.0,-37.730768,144.9224,7 BRISBANE STREET,STRATHMORE,8500000.0,house,2010,3.0,2.0,2.0,SC_082,1895,20034,645,0,0,hospital_184,2196,S_197,1826
46343.0,-37.7062689,145.1508085,1 Railway Road,ELTHAM,3510000.0,house,2012,2.0,1.0,1.0,SC_051,3139,19987,743,44,0,hospital_075,5003,S_194,1130
26653.0,-37.589991,144.923884,37 Banbury Crescent,CRAIGIEBURN,4485000.0,house,2011,3.0,2.0,2.0,SC_016,1149,40221,2417,19,0,hospital_104,5543,S_178,1183
92460.0,-37.983028,145.08238,87 Lower Dandenong Road,MENTONE,10960000.0,house,2010,4.0,2.0,2.0,SC_003,1316,19864,1138,40,0,hospital_001,1268,S_003,588
65541.0,-37.76586914,145.3132782,1 Jean Court,MOOROOLBARK,5480000.0,house,2009,3.0,2.0,2.0,SC_084,710,19877,1730,54,0,hospital_113,4634,S_058,745
45593.0,-37.69428635,145.1074524,9 Tarwarri Court,GREENSBOROUGH,3520000.0,house,2009,5.0,3.0,2.0,SC_062,4593,19985,887,37,0,hospital_075,1005,S_210,971
63663.0,-37.792084,145.299369,17 Boyana Crescent,CROYDON,3930000.0,house,2013,3.0,1.0,1.0,SC_022,1923,19877,1598,54,0,hospital_164,5079,S_224,1530
8245.0,-37.756703,144.755631,2 Torowatta Place,BURNSIDE,4120000.0,house,2014,3.0,2.0,2.0,SC_048,2669,20001,4920,36,0,hospital_057,6562,S_156,382
64496.0,-37.789753,145.273337,42 STIRLING ROAD,CROYDON,15150000.0,house,2015,4.0,2.0,3.0,SC_022,1380,19878,961,50,0,hospital_164,2572,S_181,1026
74939.0,-37.905214,145.07441,289 Poath Road,MURRUMBEENA,11494000.0,house,2011,3.0,2.0,2.0,SC_087,1728,19918,1009,31,0,hospital_159,1756,S_167,1728
80250.0,-37.991349,145.162249,40 Beauvorno Avenue,KEYSBOROUGH,6440000.0,house,2014,3.0,2.0,3.0,SC_057,1240,19890,2743,48,0,hospital_096,996,S_079,1147
85371.0,-37.88251,145.003446,20 St Georges Road,ELSTERNWICK,16280000.0,house,2016,3.0,2.0,3.0,SC_015,2826,19954,349,16,0,hospital_116,711,S_193,498
68129.0,-37.841237,145.018181,5 St Georges Road,TOORAK,16860000.0,house,2015,3.0,2.0,1.0,SC_038,1106,19909,777,10,0,hospital_132,1565,S_102,1109
95065.0,-37.916236,145.026043,2 Gwendoline Avenue,BENTLEIGH,23680000.0,house,2016,3.0,1.0,3.0,SC_046,2525,19939,1223,37,0,hospital_126,1607,S_107,1812
6553.0,-37.794837,144.826141,3 Anderson Road,SUNSHINE,6500000.0,house,2015,5.0,3.0,0.0,SC_102,1407,20021,944,25,0,hospital_174,1714,S_080,1429
14400.0,-37.75994,144.901442,39 Beaver Street,ABERFELDIE,19800000.0,house,2013,2.0,1.0,3.0,SC_085,1823,20037,1681,0,0,hospital_068,1350,S_197,1725
91660.0,-37.994757,145.036687,438 Beach Road,BEAUMARIS,20020000.0,house,2015,3.0,2.0,3.0,SC_079,4190,19866,3245,36,0,hospital_055,2178,S_011,3108
72044.0,-37.845724,145.263616,13 Grandview Grove,BAYSWATER,6250000.0,house,2014,3.0,2.0,2.0,SC_022,4785,19870,621,47,0,hospital_002,1026,S_139,443
29064.0,-37.8080619,144.9961179,51 Nicholson Street,ABBOTSFORD,13500000.0,house,2012,3.0,1.0,2.0,SC_068,2747,19976,416,9,0,hospital_042,705,S_076,152
83723.0,-37.852822,144.985628,23 Gladstone Street,WINDSOR,14170000.0,house,2012,2.0,2.0,0.0,SC_066,1017,19958,559,9,0,hospital_155,659,S_053,1536
15968.0,-37.7056049,144.8949711,17 Daffodil Court,GOWANBRAE,9270000.0,house,2014,4.0,2.0,2.0,SC_010,1178,20032,2478,0,0,hospital_184,3526,S_198,1972
64086.0,-37.795494,145.290392,270 Dorset Road,CROYDON,5200000.0,house,2015,3.0,2.0,2.0,SC_022,877,19878,1090,50,0,hospital_164,4033,S_055,925
64128.0,-37.795648,145.30287,29 Timms Avenue,CROYDON,5390000.0,house,2015,2.0,1.0,2.0,SC_022,2225,19877,1456,54,0,hospital_164,5378,S_224,1022
682.0,-37.807763,144.894253,24 Hobbs Street,SEDDON,12285000.0,house,2013,3.0,1.0,3.0,SC_085,3172,19997,194,14,0,hospital_003,1525,S_201,763
27956.0,-37.581745,144.927932,9 Rosleigh Drive,CRAIGIEBURN,5565000.0,house,2010,4.0,2.0,2.0,SC_005,1058,40221,2505,19,0,hospital_104,6337,S_178,1304
50890.0,-37.789466,145.108191,17 Gray Street,DONCASTER,13780000.0,house,2014,4.0,3.0,2.0,SC_091,1993,19896,2751,33,0,hospital_194,1667,S_136,1529
1308.0,-37.79647827,144.9008789,65 Lynch Street,FOOTSCRAY,7820000.0,house,2009,2.0,1.0,2.0,SC_011,2129,20025,492,14,0,hospital_003,1364,S_201,503
70088.0,-37.872422,145.106013,43 Salisbury Road,ASHWOOD,5715000.0,house,2010,3.0,1.0,1.0,SC_042,1676,19840,685,27,0,hospital_089,1901,S_112,1469
85205.0,-37.882922,145.008867,10 Grafton Street,ELSTERNWICK,13200000.0,house,2013,3.0,1.0,2.0,SC_015,3392,19954,902,16,0,hospital_116,243,S_193,490
74402.0,-37.887077,145.025368,873 Glen Huntly Road,CAULFIELD,8600000.0,house,2013,3.0,1.0,2.0,SC_023,2185,19942,1891,32,0,hospital_080,1124,S_166,312
23592.0,-37.646555,144.902837,33 Kirkham Drive,GREENVALE,9225000.0,house,2010,4.0,2.0,2.0,SC_072,2190,44817,2900,33,0,hospital_104,1992,S_211,2411
74511.0,-37.899178,145.046578,11 Kingsley Parade,CARNEGIE,14520000.0,house,2014,3.0,1.0,1.0,SC_041,1881,19941,858,35,0,hospital_126,3030,S_015,1515
34492.0,-37.725573,144.993251,27 Pershing Street,RESERVOIR,8580000.0,house,2012,2.0,1.0,1.0,SC_103,1603,20011,1090,29,0,hospital_139,905,S_030,1139
21372.0,-37.771509,144.950308,57 Collier Crescent,BRUNSWICK,12753000.0,house,2016,3.0,1.0,2.0,SC_030,3563,19970,909,18,0,hospital_102,997,S_074,1090
53080.0,-37.816973,145.013477,33a River Street,RICHMOND,12650000.0,house,2014,4.0,2.0,2.0,SC_038,2229,19905,1138,19,0,hospital_032,1084,S_076,2102
46242.0,-37.727264,145.129625,74 Reichelt Avenue,MONTMORENCY,12750000.0,house,2016,3.0,2.0,2.0,SC_009,5468,19986,1417,40,0,hospital_075,3328,S_194,3351
11303.0,-37.786176,144.886022,27 Allara Avenue,MARIBYRNONG,6750000.0,house,2014,4.0,2.0,2.0,SC_085,1217,20023,1425,19,0,hospital_056,633,S_049,1234
81950.0,-37.995768,145.248008,21 Eumemmerring Drive,EUMEMMERRING,3600000.0,house,2016,3.0,1.0,2.0,SC_077,862,19885,3148,58,0,hospital_119,3376,S_195,1982
40419.0,-37.688039,145.077292,34 Brandon Crescent,BUNDOORA,6080000.0,house,2008,1.0,1.0,0.0,SC_062,3442,19984,2213,33,0,hospital_041,1628,S_155,2679
44934.0,-37.7048912,145.1124725,34 Bannerman Avenue,GREENSBOROUGH,2960000.0,house,2009,3.0,1.0,0.0,SC_062,5710,19985,478,37,0,hospital_075,735,S_210,1114
6479.0,-37.77783,144.817149,23/A Wyalong Street,ALBION,11050000.0,house,2010,2.0,1.0,1.0,SC_102,1873,20004,841,28,0,hospital_005,1574,S_080,1808
85980.0,-37.92345,145.000308,10a Arthur Avenue,BRIGHTON,17080000.0,house,2013,4.0,2.0,2.0,SC_046,4479,19951,879,22,0,hospital_156,1443,S_009,900
63792.0,-37.80009842,145.2875824,2 Alfrick Road,CROYDON,10560000.0,house,2009,3.0,1.0,1.0,SC_022,509,19878,886,50,0,hospital_164,3629,S_055,508
60448.0,-37.834699,145.21392,12 Rahnston Court,VERMONT,8496000.0,house,2010,4.0,2.0,2.0,SC_032,2603,19901,1450,42,0,hospital_008,1969,S_040,2655
55057.0,-37.842068,145.094915,15  Gleeson Avenue,CAMBERWELL,12000000.0,house,2015,5.0,2.0,2.0,SC_042,3242,19895,1691,31,0,hospital_089,1404,S_112,2228
6325.0,-37.779556,144.835138,19 Leonard Street,SUNSHINE,5760000.0,house,2015,2.0,1.0,0.0,SC_102,306,20021,855,25,0,hospital_174,336,S_080,295
2019.0,-37.786438,144.869139,22 Curtin Street,MAIDSTONE,13288000.0,house,2011,3.0,2.0,1.0,SC_043,1073,20022,1354,21,0,hospital_056,1994,S_149,1073
46994.0,-37.705622,145.165434,3 Harman Avenue,ELTHAM,4600000.0,house,2013,3.0,2.0,2.0,SC_051,2987,19987,2090,44,0,hospital_075,6630,S_194,1191
6321.0,-37.794747,144.830224,19 Hampshire Road,SUNSHINE,5500000.0,house,2015,3.0,1.0,2.0,SC_102,1189,20021,637,25,0,hospital_174,1573,S_080,1235
70508.0,-37.883816,145.103618,13 Rosemary Street,CHADSTONE,13120000.0,house,2014,4.0,2.0,2.0,SC_042,1472,19840,1326,27,0,hospital_166,1434,S_112,1928
4863.0,-37.86851,144.819944,121A Blyth St,ALTONA,5225000.0,house,2012,3.0,1.0,0.0,SC_033,4837,19925,779,32,0,hospital_141,7991,S_128,1120
36805.0,-37.643152,145.056483,13 Cavesson Court,EPPING,4760000.0,house,2013,3.0,2.0,0.0,SC_062,3322,45795,1295,45,0,hospital_041,4467,S_083,2083
935.0,-37.795921,144.902435,37 Stirling Street,FOOTSCRAY,6000000.0,house,2016,3.0,2.0,0.0,SC_011,1961,20025,477,14,0,hospital_003,1518,S_201,660
85016.0,-37.875998,144.982936,53 Milton Street,ELWOOD,9690000.0,house,2013,3.0,2.0,1.0,SC_015,710,19956,1318,13,0,hospital_103,1705,S_017,827
39044.0,-37.761666,145.044904,82 Ivanhoe Parade,IVANHOE,13200000.0,house,2010,3.0,2.0,1.0,SC_001,667,19933,662,22,0,hospital_090,1491,S_219,697
35207.0,-37.722812,145.021437,55 North Road,RESERVOIR,7150000.0,house,2010,2.0,1.0,1.0,SC_047,1743,20010,1696,32,0,hospital_025,2477,S_225,834
10521.0,-37.790048,144.9317431,4/38-40 Rankins Road,KENSINGTON,2552000.0,house,2011,1.0,1.0,0.0,SC_011,1871,20041,366,14,0,hospital_114,444,S_086,503
3914.0,-37.817933,144.887287,83 Ovens Street,YARRAVILLE,12800000.0,house,2015,2.0,2.0,1.0,SC_043,3621,19996,350,15,0,hospital_056,2261,S_201,1968
73471.0,-37.84728622,145.2984009,3 Mitchell Avenue,BORONIA,4480000.0,house,2008,3.0,1.0,0.0,SC_049,4449,19869,1971,29,0,hospital_049,2239,S_146,1928
10529.0,-37.794852,144.925916,40 Kensington Road,KENSINGTON,9230000.0,house,2014,2.0,1.0,1.0,SC_011,1573,20026,429,10,0,hospital_114,492,S_086,732
18564.0,-37.68209457,144.9066925,27 Hendricks Crescent,JACANA,3920000.0,house,2008,3.0,1.0,2.0,SC_059,2483,20030,1440,0,0,hospital_104,3242,S_153,1704
84478.0,-37.866318,144.992164,12 Camden Street,BALACLAVA,8100000.0,house,2011,2.0,1.0,0.0,SC_015,1292,19956,325,13,0,hospital_103,540,S_053,201
45839.0,-37.71143723,145.1283569,15 Lilicur Road,MONTMORENCY,8625000.0,house,2008,3.0,2.0,3.0,SC_051,4909,19986,839,40,0,hospital_075,2568,S_051,2563
28985.0,-37.806145,144.993669,31 Raphael Street,ABBOTSFORD,2160000.0,house,2011,1.0,1.0,0.0,SC_068,2530,19976,147,9,0,hospital_172,987,S_076,380
70688.0,-37.877122,145.09629,28 Vision Street,CHADSTONE,20480000.0,house,2014,5.0,3.0,2.0,SC_042,533,19839,673,25,0,hospital_098,1742,S_112,1014
88318.0,-37.944478,145.024258,1 Frederico Street,HIGHETT,15300000.0,house,2012,4.0,3.0,2.0,SC_046,1632,19937,1668,38,0,hospital_058,1667,S_214,251
69968.0,-37.868881,145.072978,34 Baird  Street,ASHBURTON,21900000.0,house,2013,4.0,2.0,2.0,SC_087,2024,19847,745,0,0,hospital_108,1366,S_167,2024
